customer_code,custmer_name,customer_type,product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-08-08,3,6125,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-08-09,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-08-09,5,10495,"INR"
Cus011,"Flawless Stores","Brick & Mortar",Prod018,Cus011,Mark003,2018-08-10,13,45935,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-08-10,3,6125,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-08-13,3,6125,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-08-13,15,34986,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-08-14,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-08-14,13,28269,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-08-17,4,9190,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-08-17,15,34986,"INR"
Cus011,"Flawless Stores","Brick & Mortar",Prod018,Cus011,Mark003,2018-08-20,10,36509,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-08-21,5,12250,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2018-08-21,1,338,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-08-22,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-08-23,3,6125,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-08-23,12,27991,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-08-24,3,6125,"INR"
Cus011,"Flawless Stores","Brick & Mortar",Prod018,Cus011,Mark003,2018-08-27,13,45935,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-08-29,1,3065,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-08-29,1,361,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-08-31,7,15315,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-08-31,20,45481,"INR"
Cus011,"Flawless Stores","Brick & Mortar",Prod018,Cus011,Mark003,2018-09-03,40,140157,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-09-03,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-09-03,8,17495,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-09-04,13,28269,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-09-06,15,34986,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-09-06,1,361,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-09-07,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-09-07,26,59477,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-09-07,1,1079,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-09-10,3,6125,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2018-09-12,1,681,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-09-13,3,6130,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-09-13,8,17495,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-09-13,1,1440,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-09-14,3,6125,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-09-17,1,3065,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2018-09-18,1,676,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-09-19,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-09-21,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-09-21,13,28269,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-09-24,1,3065,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2018-09-26,12,24792,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-09-26,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-09-27,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-09-28,1,3065,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-09-28,1,1440,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2018-10-01,6,11519,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-10-01,1,3065,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2018-10-01,1,1356,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2018-10-02,1,1019,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-10-03,1,3065,"INR"
Cus011,"Flawless Stores","Brick & Mortar",Prod018,Cus011,Mark003,2018-10-08,1,1176,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2018-10-08,1,1398,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-10-08,3,6125,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-10-09,4,9190,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-10-11,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-10-11,8,17495,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-10-11,1,722,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2018-10-12,8,17463,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-10-12,5,12250,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-10-12,80,169606,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-10-15,8,17495,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-10-17,1,3065,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2018-10-17,1,338,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-10-17,13,28269,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-10-18,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-10-18,8,17495,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-10-18,1,361,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-10-19,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-10-19,13,28269,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2018-10-22,2,3495,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-10-22,3,6125,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-10-22,3,6995,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2018-10-23,1,1745,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-10-23,1,722,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2018-10-24,2,4190,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-10-25,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-10-25,17,38486,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-10-29,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-10-29,23,52481,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2018-10-30,17,35963,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-10-30,13,28269,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-10-31,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-11-01,15,33690,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-11-01,13,28269,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-11-02,3,6125,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-11-02,1,722,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-11-05,4,9190,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2018-11-06,18,38060,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-11-06,8,17495,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-11-06,13,28269,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2018-11-07,11,23394,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-11-08,4,9190,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-11-08,9,20991,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2018-11-09,21,43991,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-11-12,3,6125,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-11-12,15,34986,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-11-12,13,28269,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-11-13,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-11-13,13,28269,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-11-14,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-11-15,3,6125,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-11-15,8,17495,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2018-11-16,37,77870,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-11-16,13,28269,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-11-20,8,17495,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-11-20,13,28269,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-11-21,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-11-22,3,6125,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-11-22,23,52481,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-11-22,13,28269,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2018-11-23,6,13264,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-11-23,4,9190,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-11-23,17,36014,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2018-11-26,58,121509,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-11-27,13,28269,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2018-11-27,33,72028,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2018-11-29,22,46444,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-11-29,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-11-29,8,17495,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-11-29,13,28269,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-12-03,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-12-03,8,17495,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-12-04,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-12-04,13,28269,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-12-06,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-12-06,15,34986,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-12-06,13,28269,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2018-12-07,59,122898,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-12-10,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-12-10,23,52481,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-12-10,13,28269,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-12-12,1,3065,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2018-12-13,9,19556,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-12-13,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-12-13,8,17495,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2018-12-14,18,38407,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-12-14,4,9190,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-12-17,3,6125,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-12-17,8,17495,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2018-12-17,1,338,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-12-18,11,24491,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-12-20,3,6125,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2018-12-20,72,167935,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2018-12-21,108,226963,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-12-21,4,9190,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-12-21,67,141343,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2018-12-28,5,12250,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2019-01-04,27,62977,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-01-07,1,3065,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2019-01-07,1,338,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-01-07,27,56532,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2019-01-08,8,17458,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-01-08,12,27565,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2019-01-08,1,338,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-01-10,1,3065,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2019-01-11,18,38065,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2019-01-11,1,722,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-01-14,1,3065,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2019-01-14,1,338,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-01-15,13,28269,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-01-16,12,27565,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-01-17,13,28269,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2019-01-18,20,41898,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-01-18,12,27565,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2019-01-21,45,104958,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2019-01-21,1,722,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-01-24,13,28269,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-01-25,53,113074,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2019-01-28,55,115921,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2019-01-28,24,55977,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2019-01-30,45,104958,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-01-31,8,18375,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2019-01-31,18,41981,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-01-31,13,28269,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2019-01-31,1,722,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2019-02-01,15,31421,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2019-02-04,34,71231,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2019-02-05,1,722,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-02-07,11,24500,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2019-02-07,15,34986,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-02-07,13,28269,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2019-02-08,26,55167,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-02-08,13,28269,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2019-02-11,8,17495,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-02-12,5,12250,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-02-12,13,28269,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-02-13,12,27565,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-02-14,7,15315,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2019-02-14,6,13995,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-02-14,13,28269,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2019-02-15,62,129546,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-02-15,4,9190,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-02-15,13,28269,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-02-18,3,6125,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2019-02-18,8,17495,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-02-19,3,6125,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2019-02-19,1,338,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-02-19,13,28269,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-02-21,5,12250,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2019-02-21,15,34986,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2019-02-22,38,79273,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-02-22,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-02-25,1,3065,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2019-02-25,1,338,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-02-26,1,3065,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2019-02-26,1,338,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-02-26,13,28269,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-02-27,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-02-28,3,6125,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2019-03-01,12,25144,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-03-04,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2019-03-05,8,17495,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2019-03-05,1,338,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-03-05,13,28269,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-03-07,3,6125,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2019-03-08,6,12921,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-03-08,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-03-11,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2019-03-11,8,17495,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2019-03-11,1,681,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-03-12,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-03-13,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-03-14,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2019-03-14,8,17495,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2019-03-15,31,64250,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-03-15,3,6125,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-03-19,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-03-21,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2019-03-21,3,6995,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-03-21,13,28269,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-03-25,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2019-03-25,3,6995,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2019-03-25,1,681,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-03-26,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-03-27,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2019-03-28,3,6995,"INR"
Cus016,"Logic Stores","Brick & Mortar",Prod018,Cus016,Mark002,2019-03-29,12,25491,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-03-29,13,28269,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2019-03-30,8,17495,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-04-01,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-04-02,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-04-04,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-04-04,13,28269,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2019-04-05,3,6995,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-04-08,3,6125,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2019-04-08,8,17495,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2019-04-08,1,361,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-04-09,13,28269,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-04-11,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2019-04-11,8,17495,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-04-11,13,28269,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2019-04-11,7,14407,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-04-12,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-04-15,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-04-16,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-04-16,40,84806,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-04-17,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-04-18,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2019-04-18,15,34986,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-04-23,1,3065,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-04-24,1,3065,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2019-04-25,3,7204,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-04-26,3,6125,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-04-26,13,28269,"INR"
Cus024,Power,E-Commerce,Prod018,Cus024,Mark002,2019-04-29,1,338,"INR"
Cus023,Sound,E-Commerce,Prod018,Cus023,Mark002,2019-04-30,13,28815,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-05-01,1,3065,"INR"
Cus025,Path,E-Commerce,Prod018,Cus025,Mark002,2019-05-02,15,34986,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-05-02,13,28269,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-05-03,3,6130,"INR"
Cus022,Electricalslytical,E-Commerce,Prod018,Cus022,Mark002,2019-05-03,27,56537,"INR"
